feature,importance
btc_vol_24h,4.38335625949281
close_ma336_ratio,3.5624428621423445
close_ma720_ratio,3.1199957521866013
close_ma12_ratio,2.9662563226145164
breadth_pct_positive,2.7890324937396533
close_ma6_ratio,2.563574180161582
gk_vol_168h,2.546657651247388
oi_value_usd,2.5224836124935592
gk_vol_24h,1.972247713403085
funding_rate_binance,1.9539338448846506
gk_vol_48h,1.848670779408593
funding_vs_market,1.789941872910922
ret_std_48h,1.729553521483374
vol_price_corr_48h,1.693465483748233
ret_sharpe_168h,1.6677950953473217
market_dispersion,1.5126649387937292
btc_ret_1h,1.4569557356430949
atr_48,1.4179358057574958
oi_zscore_7d,1.4109251548519197
btc_ret_4h,1.4061543029034382
market_funding_std,1.3841665970285444
fng_momentum,1.322470492639489
ret_sharpe_24h,1.2489944013103873
regime_breadth_bullish,1.2436828148740033
btc_beta_168h,1.2357327034518097
fng_ma30,1.1924633944202983
vol_trend_12_48,1.1501158123232782
long_short_ratio,1.112116647119836
eth_ret_1h,1.0916372736870832
ls_divergence,1.0584202284928979
atr_24,1.0517966372187522
mom_accel_12h,1.0292365991330694
ret_std_168h,1.0191562334698303
ret_std_24h,1.0034936133568626
close_ma24_ratio,0.9998144279226451
fng_ma7,0.9761852466749955
close_ma168_ratio,0.9560665844565687
macd_signal,0.9483161649600216
top_ls_zscore,0.9462309266976642
global_ls_ratio,0.8967781038060778
cross_coin_dispersion,0.8924403140459568
funding_surprise,0.8830542004917755
low_close_ratio,0.8645536705407803
ret_2h,0.8280720390753722
funding_rate,0.7913206595776445
oi_change_12h,0.7841225464779188
oi_change_24h,0.7748448586556477
global_long_pct,0.7722252796672358
vol_12h_cs_rank,0.7677122647916017
fng_value,0.7549857397736908
reversal_24v168,0.7290497467040035
btc_beta_48h,0.7281617346631314
vol_price_corr_24h,0.7099987109896683
mom_12h_zscore,0.7038852026946182
bb_high_20,0.7020531320597055
top_long_pct,0.6917607124980765
bb_high_48,0.6886276157220136
bb_low_48,0.6832785651385656
regime_composite,0.667058456844282
regime_btc_dd_720,0.6497362595268985
close_open_ratio,0.6483514659530368
atr_14,0.6358281997470598
btc_ret_12h,0.6335020173027676
btc_ret_168h,0.6218304759960271
gk_vol_12h,0.6186509870435293
vol_ma720_ratio,0.6152790230788195
close_ma72_ratio,0.597260732729473
eth_ret_4h,0.5748817531867323
range_expansion_12h,0.5664666691956565
macd,0.540028218072165
top_ls_ratio,0.5370080726381856
adx,0.4783638668241107
vol_price_corr_168h,0.4738754816492526
bb_width_20,0.4735914774628752
ret_72h,0.44303160471447345
ret_kurt_168h,0.39854666972250025
ret_skew_168h,0.394788356624215
eth_ret_12h,0.3762258834804922
ret_mean_24h,0.3735676347428857
ret_skew_168h_cs,0.3348906802727296
adx_neg,0.33338506108849153
reversal_4v24,0.32534491271801513
ret_24h,0.3188152392445601
btc_regime_24,0.3077671011962147
cci_48,0.3015367374985278
btc_ret_24h,0.3010724951607993
regime_low_vol,0.28050503128414517
ret_kurt_48h,0.2716282169305982
mom_3d,0.2683540898725885
reversal_12v48,0.26806235910040743
ret_vs_btc_24h,0.2429158249861024
rsi_24,0.2302147460983249
ret_168h,0.22404862832505254
ret_mean_168h,0.22320879572073762
eth_ret_24h,0.2096787263414098
btc_ret_48h,0.20802163113707717
bb_width_48,0.19812469974262925
bb_low_20,0.19530154388081253
mom_7d,0.1916054847544186
ret_1h,0.16750870371678697
bb_pband_48,0.15943928730607257
is_asian_session,0.15060250885456686
ret_6h,0.1505161197642479
oi_change_12h_cs,0.14617984074245063
close_ma48_ratio,0.1406029933838574
eth_btc_ret_24h,0.1303802011157708
vol_mom_24h,0.12189755317569628
fng_extreme_greed,0.12187727794510456
rsi_14,0.11876524723771573
vol_ma24_ratio,0.11791535272303905
ret_4h,0.1145566767661564
ret_kurt_24h,0.11255007685608504
ret_48h,0.1098430198036681
top_ls_change_24h,0.10738408492867045
regime_btc_above_ma336,0.10419444402761437
vwap_dev_48h,0.10237820489556568
btc_regime_168,0.09612654642860796
rsi_6,0.0894908592313571
ret_skew_48h,0.0770803563757793
vol_ma336_ratio,0.07162724777270521
vwap_12h_dist,0.06964125423487809
regime_btc_not_crashed,0.06696262926131359
high_close_ratio,0.06463539717111369
bb_pband_20,0.06218901848953214
regime_btc_above_ma720,0.05980340395842908
rsi_12,0.057266508785541514
taker_cvd_24h,0.056924545120853313
taker_cvd_12h,0.05480041448514644
ret_mean_48h,0.052413017782269915
vol_ma72_ratio,0.05071936880619418
vol_surge_24h,0.05064275490951898
ret_12h,0.04722612583902659
buy_pressure,0.04509443755166815
ret_skew_48h_cs,0.04143331474069377
top_ls_change_12h,0.041406950063255864
adx_pos,0.0376436494944224
vol_surge_48h,0.03578524414013527
regime_btc_ma720_slope,0.033692532558737276
oi_change_4h,0.026966836756124674
ret_12h_cs_rank,0.022128190549257652
fng_extreme_fear,0.017130939504057488
vol_ma168_ratio,0.011156271031510626
